,close,high,low,open,time,volumefrom,volumeto
69,15639.51,15649.26,15592.46,15603.58,1513894380.0,132.36,2069696.21
70,15671.18,15671.58,15640.37,15640.37,1513894440.0,104.87,1646629.55
71,15674.19,15686.79,15663.6,15671.18,1513894500.0,121.75,1907777.73
72,15668.02,15680.99,15658.89,15671.79,1513894560.0,86.42,1350195.68
73,15663.04,15683.51,15654.31,15668.02,1513894620.0,120.23,1889555.52
74,15636.78,15666.6,15636.38,15663.04,1513894680.0,139.0,2183145.36
75,15643.54,15649.3,15636.48,15637.18,1513894740.0,42.59,667920.77
76,15641.92,15644.88,15636.48,15643.54,1513894800.0,40.61,636130.42
77,15665.34,15672.54,15635.78,15641.91,1513894860.0,78.73,1236544.59
78,15666.71,15680.74,15664.94,15665.34,1513894920.0,67.46,1063147.83
79,15679.0,15684.28,15663.86,15666.71,1513894980.0,162.98,2576914.49
80,15682.12,15684.49,15676.65,15679.8,1513895040.0,86.97,1365575.87
81,15715.05,15715.57,15681.72,15682.12,1513895100.0,122.43,1936038.69
82,15740.85,15743.64,15714.91,15715.45,1513895160.0,106.68,1685779.2
83,15726.72,15749.65,15716.22,15741.24,1513895220.0,97.66,1537190.48
84,15734.73,15735.53,15716.5,15726.72,1513895280.0,114.18,1799092.85
85,15729.15,15741.03,15724.67,15734.73,1513895340.0,88.54,1398689.73
86,15691.5,15737.06,15691.5,15731.55,1513895400.0,150.71,2376965.54
87,15692.19,15701.48,15685.61,15691.5,1513895460.0,139.59,2210584.67
88,15677.03,15691.79,15673.73,15691.79,1513895520.0,83.24,1309702.01
89,15657.66,15679.99,15650.09,15677.03,1513895580.0,142.99,2243732.3
90,15652.44,15659.74,15649.9,15653.27,1513895640.0,77.61,1221527.53
91,15680.41,15683.67,15652.04,15652.44,1513895700.0,110.77,1736527.47
92,15682.59,15686.27,15673.14,15679.61,1513895760.0,62.19,976375.81
93,15714.13,15715.23,15682.19,15682.59,1513895820.0,79.67,1247849.01
94,15720.29,15722.55,15712.88,15714.13,1513895880.0,63.17,993036.28
95,15720.44,15723.98,15709.95,15720.29,1513895940.0,75.15,1180436.82
96,15727.84,15728.76,15720.44,15721.23,1513896000.0,75.2,1178971.11
97,15729.97,15729.97,15722.83,15727.44,1513896060.0,74.42,1171198.53
98,15705.47,15732.79,15705.47,15729.97,1513896120.0,65.05,1023434.14
99,15674.51,15710.3,15674.51,15710.3,1513896180.0,80.55,1263077.36
100,15675.26,15678.56,15667.65,15674.11,1513896240.0,56.86,889255.49
101,15665.17,15677.14,15661.44,15674.57,1513896300.0,91.63,1438928.03
102,15651.98,15665.17,15651.98,15665.17,1513896360.0,86.75,1362471.45
103,15599.55,15657.88,15593.57,15651.98,1513896420.0,149.15,2329141.79
104,15573.79,15603.32,15573.39,15599.55,1513896480.0,146.17,2274515.43
105,15578.66,15582.73,15570.24,15573.79,1513896540.0,87.09,1351921.4
106,15553.97,15583.17,15546.41,15577.52,1513896600.0,68.0,1055523.41
107,15531.97,15556.96,15531.63,15555.96,1513896660.0,80.49,1247323.15
108,15524.46,15543.03,15522.48,15534.05,1513896720.0,81.05,1257863.3
109,15477.43,15520.76,15477.43,15520.76,1513896780.0,116.56,1799944.74
110,15487.85,15487.85,15467.98,15477.57,1513896840.0,112.99,1745468.04
111,15479.96,15488.56,15471.65,15485.06,1513896900.0,111.91,1744804.53
112,15477.23,15487.48,15477.23,15479.8,1513896960.0,97.71,1520256.59
113,15502.7,15506.28,15475.03,15478.23,1513897020.0,88.52,1379826.16
114,15533.71,15539.4,15499.54,15502.73,1513897080.0,65.61,1011203.06
115,15535.57,15539.68,15523.88,15534.11,1513897140.0,45.55,705073.6
116,15528.57,15537.86,15526.28,15535.42,1513897200.0,31.29,485520.12
117,15534.67,15538.82,15528.27,15528.39,1513897260.0,29.31,457677.19
118,15531.71,15535.09,15527.12,15534.67,1513897320.0,51.05,793815.28
119,15548.25,15550.03,15532.1,15532.1,1513897380.0,39.34,612230.01
120,15563.86,15565.98,15547.23,15548.25,1513897440.0,40.44,633601.54
121,15570.15,15579.95,15559.75,15563.86,1513897500.0,107.98,1688205.03
122,15555.6,15579.94,15551.22,15570.35,1513897560.0,59.34,925887.16
123,15549.63,15555.52,15538.8,15555.21,1513897620.0,49.68,772065.39
124,15545.19,15554.29,15542.69,15549.63,1513897680.0,45.95,714406.87
125,15540.46,15553.6,15531.55,15545.18,1513897740.0,52.9,821223.93
126,15534.15,15548.63,15532.32,15540.46,1513897800.0,78.94,1227617.4
127,15533.5,15542.52,15530.92,15533.96,1513897860.0,86.45,1356794.3
128,15498.34,15536.29,15496.26,15534.7,1513897920.0,138.33,2148650.84
129,15477.21,15498.8,15466.0,15498.0,1513897980.0,115.33,1786930.77
130,15450.54,15477.21,15449.76,15477.21,1513898040.0,115.02,1778726.52
131,15450.6,15457.52,15448.0,15450.15,1513898100.0,69.75,1079479.96
132,15453.47,15455.34,15446.95,15451.0,1513898160.0,50.48,784058.57
133,15461.34,15463.47,15449.8,15453.47,1513898220.0,66.74,1036019.95
134,15491.23,15495.9,15458.27,15461.34,1513898280.0,77.12,1192074.6
135,15519.36,15522.04,15490.03,15490.83,1513898340.0,71.82,1118132.8
136,15536.12,15538.25,15518.93,15519.36,1513898400.0,51.58,810417.63
137,15495.98,15542.07,15488.28,15536.12,1513898460.0,68.3,1064308.97
138,15506.11,15512.19,15487.89,15495.98,1513898520.0,53.55,833102.67
139,15490.92,15524.92,15490.69,15511.68,1513898580.0,53.5,831413.83
140,15493.34,15495.62,15482.94,15490.77,1513898640.0,58.57,908763.98
141,15490.59,15501.09,15485.36,15493.9,1513898700.0,62.33,967917.38
142,15511.08,15515.22,15483.55,15490.64,1513898760.0,84.43,1307722.77
143,15517.35,15521.63,15510.69,15510.69,1513898820.0,80.69,1256292.2
144,15543.48,15545.71,15514.59,15517.35,1513898880.0,109.2,1698730.57
145,15500.78,15550.73,15499.19,15543.48,1513898940.0,99.35,1538310.41
146,15455.45,15503.43,15454.35,15501.05,1513899000.0,114.43,1775172.31
147,15427.12,15459.98,15424.89,15455.45,1513899060.0,72.95,1136044.01
148,15419.05,15430.7,15410.24,15427.12,1513899120.0,77.48,1202532.68
149,15536.96,15537.57,15412.85,15416.6,1513899180.0,452.13,7007820.1
150,15507.76,15552.52,15497.93,15536.96,1513899240.0,150.23,2337993.31
151,15516.75,15524.42,15507.76,15507.76,1513899300.0,57.53,892800.48
152,15479.87,15519.01,15476.02,15516.75,1513899360.0,81.75,1269895.44
153,15469.42,15484.15,15469.42,15479.86,1513899420.0,60.46,937098.39
154,15449.9,15481.06,15445.08,15473.66,1513899480.0,98.69,1526555.07
155,15470.44,15478.22,15433.59,15447.47,1513899540.0,127.3,1976301.56
156,15469.36,15479.39,15464.89,15470.44,1513899600.0,77.66,1202302.84
157,15460.59,15471.23,15448.71,15469.44,1513899660.0,76.14,1178747.68
158,15452.91,15465.25,15448.8,15460.99,1513899720.0,44.49,686921.49
159,15456.39,15458.49,15449.03,15452.8,1513899780.0,46.68,723420.35
160,15444.06,15460.42,15444.06,15456.39,1513899840.0,74.39,1153697.78
161,15455.76,15456.58,15436.47,15444.06,1513899900.0,86.83,1338633.64
162,15466.01,15468.56,15453.17,15455.76,1513899960.0,38.39,592578.55
163,15461.53,15470.75,15461.53,15466.01,1513900020.0,45.51,702495.57
164,15510.86,15517.82,15460.03,15461.53,1513900080.0,209.58,3253730.85
165,15542.17,15548.44,15510.86,15510.86,1513900140.0,160.84,2505090.82
166,15534.85,15550.9,15534.25,15542.57,1513900200.0,51.74,805133.17
167,15542.47,15554.36,15534.88,15534.88,1513900260.0,76.65,1188220.73
168,15540.76,15551.49,15532.25,15542.86,1513900320.0,120.5,1880117.46
169,15531.46,15548.6,15523.55,15540.76,1513900380.0,125.97,1949410.05
170,15515.78,15541.09,15515.76,15531.46,1513900440.0,135.52,2098948.43
171,15554.26,15554.26,15515.82,15516.18,1513900500.0,71.46,1112133.95
172,15578.85,15588.42,15547.49,15547.49,1513900560.0,107.89,1685345.33
173,15590.68,15591.05,15572.54,15578.85,1513900620.0,52.79,817100.03
174,15593.1,15596.35,15577.9,15591.37,1513900680.0,81.5,1276671.8
175,15632.12,15705.93,15593.1,15593.1,1513900740.0,252.88,3961497.27
176,15693.77,15706.1,15629.69,15632.12,1513900800.0,209.39,3282149.32
177,15757.85,15763.17,15693.77,15693.77,1513900860.0,183.61,2886906.95
178,15757.87,15759.67,15724.34,15757.85,1513900920.0,261.42,4120633.79
179,15776.45,15782.46,15757.87,15757.87,1513900980.0,76.08,1197944.98
180,15803.02,15823.72,15763.41,15776.45,1513901040.0,130.18,2063071.0
181,15796.35,15814.24,15787.95,15803.02,1513901100.0,88.51,1396376.31
182,15753.51,15796.36,15751.45,15796.35,1513901160.0,99.93,1580202.4
183,15749.94,15757.37,15724.19,15753.41,1513901220.0,88.97,1403316.61
184,15737.49,15756.54,15733.94,15749.94,1513901280.0,78.47,1239115.16
185,15726.95,15742.22,15722.87,15737.49,1513901340.0,61.33,960115.92
186,15746.42,15756.91,15710.76,15726.95,1513901400.0,72.61,1142157.53
187,15718.53,15752.92,15706.27,15747.2,1513901460.0,91.16,1436073.77
188,15722.0,15724.71,15702.38,15718.53,1513901520.0,52.54,824160.61
189,15724.24,15733.45,15720.54,15722.0,1513901580.0,44.51,700352.04
190,15715.05,15729.09,15703.26,15727.5,1513901640.0,113.18,1780816.38
191,15690.19,15720.91,15690.14,15713.59,1513901700.0,110.54,1735606.08
192,15653.46,15689.54,15651.83,15689.54,1513901760.0,92.7,1450660.07
193,15646.56,15664.14,15640.65,15653.46,1513901820.0,90.29,1409906.94
194,15652.57,15657.64,15639.37,15647.15,1513901880.0,126.64,1990877.21
195,15619.38,15659.27,15618.6,15655.94,1513901940.0,95.09,1493710.06
196,15599.98,15629.62,15599.98,15619.38,1513902000.0,84.03,1312411.18
197,15572.95,15602.35,15544.89,15599.98,1513902060.0,293.59,4545965.95
198,15567.52,15573.27,15559.62,15573.24,1513902120.0,87.75,1361536.27
199,15539.73,15568.38,15523.79,15567.52,1513902180.0,111.75,1736956.91
200,15526.74,15539.72,15515.08,15539.72,1513902240.0,143.75,2225838.31
201,15453.78,15526.54,15451.35,15526.54,1513902300.0,172.52,2666941.41
202,15444.99,15466.78,15442.59,15453.78,1513902360.0,110.05,1697024.86
203,15393.42,15459.53,15382.12,15445.11,1513902420.0,255.55,3915612.19
204,15370.47,15393.37,15354.53,15366.7,1513902480.0,214.2,3293900.22
205,15377.84,15388.41,15353.02,15372.61,1513902540.0,98.19,1511485.67
206,15398.13,15403.09,15372.85,15377.84,1513902600.0,148.89,2296739.59
207,15375.31,15406.01,15369.54,15402.68,1513902660.0,83.12,1286840.65
208,15390.92,15403.67,15378.84,15379.24,1513902720.0,86.77,1333172.56
209,15412.99,15413.58,15388.59,15396.1,1513902780.0,59.32,916254.73
210,15446.68,15448.02,15410.78,15412.99,1513902840.0,120.32,1860952.91
211,15452.94,15455.78,15439.85,15446.68,1513902900.0,102.32,1583572.07
212,15439.15,15455.79,15435.42,15452.94,1513902960.0,72.56,1123147.42
213,15409.81,15439.55,15388.24,15439.15,1513903020.0,161.73,2487159.81
214,15397.36,15410.4,15373.64,15408.45,1513903080.0,104.43,1602148.37
215,15387.7,15403.73,15383.22,15397.36,1513903140.0,74.86,1150199.33
216,15383.72,15387.7,15374.2,15387.7,1513903200.0,61.51,944507.82
217,15378.78,15384.09,15363.82,15383.35,1513903260.0,95.57,1462192.29
218,15376.53,15383.56,15334.21,15378.86,1513903320.0,177.07,2702094.38
219,15394.09,15394.09,15368.9,15376.53,1513903380.0,98.65,1525132.73
220,15414.09,15415.68,15391.74,15394.05,1513903440.0,48.23,741156.54
221,15390.66,15419.87,15390.66,15415.28,1513903500.0,114.56,1773462.15
222,15385.26,15393.98,15377.96,15388.66,1513903560.0,63.37,978746.01
223,15390.79,15399.38,15386.14,15387.65,1513903620.0,51.96,803570.28
224,15355.75,15391.67,15354.65,15390.79,1513903680.0,109.63,1689478.31
225,15328.98,15355.5,15317.55,15355.26,1513903740.0,112.44,1723382.63
226,15339.34,15342.41,15322.87,15328.98,1513903800.0,129.49,1982647.46
227,15322.56,15341.63,15315.15,15336.43,1513903860.0,122.21,1876613.61
228,15313.01,15342.36,15279.23,15318.18,1513903920.0,258.93,3945828.06
229,15280.05,15314.91,15265.04,15313.01,1513903980.0,203.92,3119669.94
230,15272.7,15283.08,15260.27,15274.15,1513904040.0,144.95,2211431.19
231,15293.58,15302.46,15255.27,15272.38,1513904100.0,153.76,2354111.19
232,15246.55,15298.37,15245.34,15293.58,1513904160.0,167.93,2559257.15
233,15216.45,15247.5,15216.45,15245.9,1513904220.0,141.58,2158009.02
234,15149.22,15216.86,15149.22,15216.45,1513904280.0,240.53,3659462.73
235,15090.07,15151.85,15086.93,15149.43,1513904340.0,455.18,6870210.81
236,15123.05,15123.05,15072.53,15090.07,1513904400.0,369.36,5581931.4
237,15161.1,15169.0,15123.44,15123.44,1513904460.0,214.21,3238702.37
238,15178.18,15182.59,15154.38,15161.1,1513904520.0,152.96,2316488.57
239,15115.08,15181.71,15106.7,15178.7,1513904580.0,170.7,2582384.25
240,15100.02,15116.09,15098.86,15114.46,1513904640.0,207.6,3132292.54
241,15022.5,15100.02,15018.98,15100.02,1513904700.0,295.99,4463236.31
242,14995.69,15044.29,14995.54,15044.11,1513904760.0,311.9,4686003.44
243,14964.2,14998.23,14962.46,14997.43,1513904820.0,312.94,4689005.42
244,14917.68,14965.02,14917.28,14963.8,1513904880.0,230.64,3439381.96
245,14848.67,14928.03,14836.38,14920.47,1513904940.0,512.24,7603026.67
246,14825.72,14857.53,14800.14,14849.4,1513905000.0,416.62,6176559.01
247,14795.57,14832.22,14795.17,14825.72,1513905060.0,294.27,4354810.74
248,14829.84,14834.34,14792.32,14795.57,1513905120.0,359.83,5331751.56
249,14913.48,14914.67,14823.45,14827.44,1513905180.0,332.05,4953114.75
250,14955.12,14961.25,14907.87,14913.08,1513905240.0,204.63,3057428.6
251,14867.42,14972.45,14858.65,14955.92,1513905300.0,203.42,3037538.59
252,14835.85,14867.42,14835.06,14867.42,1513905360.0,186.18,2762436.77
253,14871.84,14879.06,14828.74,14835.85,1513905420.0,169.34,2514363.81
254,14897.14,14908.36,14874.29,14874.31,1513905480.0,139.84,2086799.52
255,14933.18,14946.8,14897.14,14897.14,1513905540.0,168.56,2518559.76
256,14954.3,14957.14,14932.69,14933.18,1513905600.0,146.45,2200019.95
257,14974.16,14975.53,14952.75,14954.3,1513905660.0,150.91,2268922.52
258,15063.82,15063.83,14973.76,14974.16,1513905720.0,248.37,3746801.7
259,15056.59,15077.59,15046.76,15067.98,1513905780.0,127.5,1920999.34
260,15037.1,15056.19,15034.77,15056.19,1513905840.0,158.21,2382542.09
261,15014.04,15040.35,15007.07,15037.1,1513905900.0,160.19,2409901.21
262,14929.15,15014.44,14924.44,15014.44,1513905960.0,221.69,3319947.38
263,14873.18,14934.14,14857.56,14933.75,1513906020.0,197.59,2946494.5
264,14834.89,14873.12,14828.34,14873.12,1513906080.0,254.7,3791452.43
265,14816.19,14835.11,14800.67,14834.89,1513906140.0,263.75,3890457.39
266,14858.36,14866.11,14796.95,14811.78,1513906200.0,280.42,4157389.62
267,14825.39,14875.51,14820.54,14855.39,1513906260.0,131.8,1954940.96
268,14752.67,14830.44,14751.76,14826.06,1513906320.0,343.2,5078247.85
269,14727.97,14755.68,14721.98,14752.68,1513906380.0,342.79,5053564.57
270,14800.12,14800.18,14721.58,14727.97,1513906440.0,394.12,5831355.4
271,14808.63,14823.22,14787.82,14800.12,1513906500.0,266.45,3941933.78
272,14771.85,14806.65,14765.43,14806.64,1513906560.0,212.59,3152599.19
273,14723.09,14763.95,14715.78,14763.27,1513906620.0,346.6,5148175.01
274,14815.3,14820.07,14720.79,14723.09,1513906680.0,348.72,5174321.82
275,14833.99,14850.04,14811.57,14819.27,1513906740.0,204.86,3041249.65
276,14775.43,14837.39,14767.7,14836.74,1513906800.0,191.15,2829037.33
277,14751.0,14775.43,14749.02,14775.43,1513906860.0,114.35,1687659.68
278,14761.69,14774.83,14733.87,14751.4,1513906920.0,231.26,3403502.93
279,14751.91,14784.49,14744.29,14761.69,1513906980.0,128.83,1906798.21
280,14714.07,14760.33,14713.23,14751.09,1513907040.0,150.12,2216221.19
281,14700.92,14728.74,14699.88,14714.07,1513907100.0,274.6,4024518.33
282,14650.22,14700.53,14649.91,14700.53,1513907160.0,524.08,7678960.65
283,14622.52,14655.03,14619.73,14650.22,1513907220.0,453.47,6633380.46
284,14577.91,14625.23,14577.79,14622.52,1513907280.0,458.23,6686704.26
285,14521.31,14583.26,14519.49,14581.47,1513907340.0,482.44,7023202.3
286,14478.59,14522.32,14469.4,14520.52,1513907400.0,581.93,8418410.63
287,14524.38,14541.02,14465.08,14477.84,1513907460.0,663.8,9630549.61
288,14552.05,14566.09,14512.45,14522.18,1513907520.0,464.88,6753326.06
289,14410.96,14558.36,14410.72,14552.2,1513907580.0,473.42,6848048.67
290,14383.82,14416.07,14382.16,14415.77,1513907640.0,473.2,6791426.03
291,14405.84,14407.78,14373.73,14383.92,1513907700.0,469.62,6731764.56
292,14495.39,14500.16,14400.68,14400.68,1513907760.0,550.57,7916560.7
293,14478.79,14502.93,14466.44,14495.0,1513907820.0,351.43,5099056.24
294,14490.91,14507.98,14460.03,14466.37,1513907880.0,341.56,4946924.16
295,14568.49,14579.37,14492.49,14492.49,1513907940.0,350.09,5088331.43
296,14513.74,14573.53,14502.43,14568.93,1513908000.0,296.59,4325057.57
297,14456.11,14517.7,14445.85,14513.46,1513908060.0,245.74,3551143.05
298,14433.71,14457.31,14428.88,14443.75,1513908120.0,194.11,2805385.53
299,14486.11,14577.51,14405.36,14431.16,1513908180.0,463.49,6700980.11
300,14582.37,14599.63,14486.11,14486.11,1513908240.0,403.49,5874475.94
301,14535.91,14590.53,14528.14,14582.37,1513908300.0,240.81,3515100.07
302,14486.71,14538.49,14479.97,14535.91,1513908360.0,273.22,3971919.12
303,14526.9,14549.61,14482.75,14486.71,1513908420.0,339.16,4910428.23
304,14443.53,14535.95,14440.64,14526.9,1513908480.0,225.9,3267063.37
305,14408.68,14451.47,14408.68,14443.53,1513908540.0,245.5,3564628.42
306,14380.3,14420.99,14372.4,14409.08,1513908600.0,186.9,2704070.83
307,14369.88,14382.51,14361.95,14380.3,1513908660.0,138.24,1990490.22
308,14391.88,14412.81,14362.52,14369.63,1513908720.0,290.11,4186101.51
309,14380.48,14392.36,14359.96,14377.44,1513908780.0,169.18,2434150.08
310,14413.0,14428.38,14371.24,14380.48,1513908840.0,186.13,2677316.3
311,14538.98,14539.37,14408.24,14408.24,1513908900.0,397.93,5794187.76
312,14638.37,14640.52,14532.22,14532.22,1513908960.0,359.34,5247174.83
313,14691.4,14720.08,14624.69,14629.71,1513909020.0,304.54,4524511.74
314,14583.23,14698.38,14577.16,14690.21,1513909080.0,464.88,6814803.22
315,14602.78,14603.18,14560.44,14578.11,1513909140.0,222.84,3266583.68
316,14628.59,14651.14,14602.75,14603.14,1513909200.0,260.09,3822700.53
317,14657.85,14672.17,14626.09,14628.59,1513909260.0,139.3,2045842.51
318,14665.76,14671.31,14657.6,14657.85,1513909320.0,127.06,1861922.57
319,14624.88,14670.11,14613.93,14665.76,1513909380.0,130.4,1914035.0
320,14590.28,14631.25,14590.28,14624.09,1513909440.0,169.77,2481396.21
321,14591.68,14605.04,14589.2,14590.28,1513909500.0,93.37,1367268.2
322,14636.97,14641.67,14584.57,14600.0,1513909560.0,139.38,2031930.6
323,14647.82,14648.28,14632.01,14636.57,1513909620.0,103.4,1512333.33
324,14709.86,14709.93,14643.52,14647.82,1513909680.0,315.62,4648713.34
325,14772.59,14792.98,14709.86,14709.86,1513909740.0,263.91,3908295.99
326,14716.78,14781.11,14713.73,14772.19,1513909800.0,197.03,2909629.22
327,14692.91,14717.99,14675.28,14717.99,1513909860.0,200.16,2938638.12
328,14686.25,14697.01,14677.33,14692.91,1513909920.0,114.85,1688145.35
329,14712.88,14714.77,14684.66,14685.85,1513909980.0,123.86,1821159.84
330,14708.14,14715.42,14698.77,14712.88,1513910040.0,143.32,2104025.31
331,14702.32,14712.53,14688.64,14708.14,1513910100.0,102.43,1506356.02
332,14685.63,14706.44,14681.57,14702.32,1513910160.0,169.84,2497886.76
333,14663.35,14686.71,14661.36,14685.63,1513910220.0,87.11,1275583.64
334,14629.47,14664.97,14617.15,14664.97,1513910280.0,132.53,1937851.02
335,14563.87,14628.32,14563.87,14621.17,1513910340.0,267.8,3905160.31
336,14540.21,14567.77,14537.74,14563.48,1513910400.0,151.74,2213012.86
337,14511.68,14547.35,14510.59,14540.91,1513910460.0,111.56,1623062.8
338,14583.12,14583.12,14507.13,14512.52,1513910520.0,233.83,3398329.25
339,14547.13,14598.63,14532.67,14583.12,1513910580.0,207.36,3019485.96
340,14544.35,14546.23,14528.65,14545.94,1513910640.0,137.97,2006998.58
341,14567.17,14576.15,14533.62,14534.02,1513910700.0,125.49,1830886.64
342,14529.15,14570.41,14526.31,14568.09,1513910760.0,119.99,1744926.24
343,14509.08,14537.42,14507.93,14527.52,1513910820.0,130.31,1902905.23
344,14432.27,14508.06,14417.94,14507.26,1513910880.0,307.54,4448622.31
345,14427.03,14436.7,14410.19,14424.67,1513910940.0,221.41,3197412.59
346,14378.11,14434.46,14372.56,14426.63,1513911000.0,278.83,4026235.39
347,14322.97,14395.16,14322.96,14378.12,1513911060.0,417.65,5996388.74
348,14234.52,14318.65,14234.52,14318.65,1513911120.0,540.58,7704917.91
349,14164.06,14235.69,14159.9,14235.12,1513911180.0,790.22,11161240.4
350,14122.11,14173.8,14120.85,14164.06,1513911240.0,501.95,7079284.94
351,14079.44,14124.57,14074.56,14120.94,1513911300.0,496.71,7001819.89
352,13973.58,14087.61,13973.58,14085.76,1513911360.0,642.85,8993703.82
353,13903.78,13988.0,13903.78,13988.0,1513911420.0,903.41,12573108.06
354,13881.2,13903.97,13848.34,13903.77,1513911480.0,969.47,13410395.3
355,14070.14,14085.19,13875.06,13881.2,1513911540.0,1127.83,15789256.71
356,14135.43,14151.52,14064.15,14073.74,1513911600.0,459.15,6478981.14
357,14166.5,14166.51,14110.72,14145.09,1513911660.0,437.71,6190782.4
358,14170.19,14170.19,14133.65,14162.25,1513911720.0,507.71,7192222.78
