,close,high,low,open,time,volumefrom,volumeto
7610,392.81,393.97,390.57,390.57,1514346840.0,580.89,228520.72
7611,392.48,394.13,392.32,392.36,1514346900.0,456.63,180075.96
7612,392.28,393.64,391.8,392.51,1514346960.0,180.55,71065.81
7613,392.57,393.74,392.28,392.28,1514347020.0,62.59,24697.78
7614,394.22,394.25,392.56,392.56,1514347080.0,240.1,94794.58
7615,393.97,394.43,392.58,394.22,1514347140.0,381.4,150548.67
7616,393.65,394.24,392.92,394.24,1514347200.0,296.34,117175.95
7617,393.48,393.75,393.35,393.65,1514347260.0,70.36,27782.22
7618,393.64,393.77,393.55,393.76,1514347320.0,41.27,16237.71
7619,394.45,394.45,393.76,393.77,1514347380.0,147.7,58184.28
7620,395.29,395.29,394.35,394.46,1514347440.0,193.92,76491.13
7621,395.36,395.41,395.29,395.29,1514347500.0,73.65,29100.0
7622,395.0,395.57,395.0,395.36,1514347560.0,25.66,10175.63
7623,394.43,395.85,394.29,395.0,1514347620.0,114.92,45426.82
7624,395.64,395.68,394.43,394.43,1514347680.0,113.66,44950.9
7625,394.58,395.71,394.08,395.64,1514347740.0,571.77,225727.89
7626,394.5,394.58,394.04,394.58,1514347800.0,195.78,77153.23
7627,395.04,395.14,394.34,394.5,1514347860.0,63.56,25111.71
7628,394.7,395.76,394.62,395.04,1514347920.0,101.99,40290.29
7629,396.05,396.05,394.7,394.7,1514347980.0,145.89,57738.59
7630,396.3,396.34,395.45,396.1,1514348040.0,70.27,27808.61
7631,396.88,397.83,395.87,396.3,1514348100.0,400.24,159100.64
7632,396.04,397.56,395.81,396.88,1514348160.0,345.24,136975.37
7633,397.81,398.47,396.1,396.1,1514348220.0,286.15,113767.7
7634,397.59,398.56,396.62,397.81,1514348280.0,152.93,60771.91
7635,397.14,398.06,396.6,397.59,1514348340.0,108.28,43060.68
7636,397.76,397.83,397.15,397.18,1514348400.0,25.85,10270.05
7637,397.25,398.26,396.94,397.76,1514348460.0,273.36,108875.31
7638,396.84,397.91,396.84,397.25,1514348520.0,154.52,61454.92
7639,396.6,397.29,396.58,396.84,1514348580.0,99.06,39334.37
7640,396.54,397.45,396.54,396.63,1514348640.0,231.41,92213.65
7641,395.38,396.54,394.46,396.54,1514348700.0,257.47,102233.56
7642,395.5,396.17,395.28,395.32,1514348760.0,32.67,12981.92
7643,395.55,395.59,395.36,395.5,1514348820.0,255.77,101899.27
7644,395.45,395.55,395.41,395.52,1514348880.0,35.5,14094.69
7645,396.25,396.52,395.45,395.45,1514348940.0,25.97,10322.37
7646,395.61,396.25,395.61,396.25,1514349000.0,30.12,11967.79
7647,395.76,396.19,395.61,395.61,1514349060.0,12.63,5000.11
7648,397.09,397.13,395.43,395.75,1514349120.0,57.96,23077.05
7649,396.15,397.09,396.13,397.03,1514349180.0,90.47,35821.64
